text,label
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.9, Location coordinates 20.9876,105.8228, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.9, Location coordinates 20.9876,105.8228, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.9, Location coordinates 20.9876,105.8228, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.23 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.9, Location coordinates 20.9963,105.8155, Hardware Device 6f5129ac.",0.9547
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.10, Location coordinates 21.0718,105.8869, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.10, Location coordinates 21.0718,105.8869, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.10, Location coordinates 21.0718,105.8869, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.65 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.10, Location coordinates 21.0723,105.8807, Hardware Device 6f5129ac.",0.9345
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.8, Location coordinates 21.0658,105.8397, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.8, Location coordinates 21.0658,105.8397, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.8, Location coordinates 21.0658,105.8397, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.90 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.8, Location coordinates 21.0636,105.8481, Hardware Device 6f5129ac.",0.9306
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.5, Location coordinates 21.0705,105.8189, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.5, Location coordinates 21.0705,105.8189, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.5, Location coordinates 21.0705,105.8189, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.78 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.5, Location coordinates 21.0775,105.8179, Hardware Device 6f5129ac.",0.9316
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.14, Location coordinates 21.0349,105.8432, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.14, Location coordinates 21.0349,105.8432, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.14, Location coordinates 21.0349,105.8432, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.06 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.14, Location coordinates 21.0424,105.8494, Hardware Device 6f5129ac.",0.9668
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 21.0378,105.8055, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 21.0378,105.8055, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 21.0378,105.8055, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.98 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.16, Location coordinates 21.0465,105.8038, Hardware Device 6f5129ac.",0.9076
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.17, Location coordinates 21.0244,105.8338, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.17, Location coordinates 21.0244,105.8338, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.17, Location coordinates 21.0244,105.8338, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9234.53 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3879
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.19, Location coordinates 20.9912,105.9008, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.19, Location coordinates 20.9912,105.9008, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.19, Location coordinates 20.9912,105.9008, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.95 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.19, Location coordinates 20.9829,105.8985, Hardware Device 6f5129ac.",0.9634
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 21.0105,105.8627, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 21.0105,105.8627, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 21.0105,105.8627, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.30 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.6, Location coordinates 21.0130,105.8616, Hardware Device 6f5129ac.",0.9739
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.7, Location coordinates 21.0221,105.8483, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.7, Location coordinates 21.0221,105.8483, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.7, Location coordinates 21.0221,105.8483, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9235.64 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3782
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.13, Location coordinates 20.9850,105.8853, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.13, Location coordinates 20.9850,105.8853, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.13, Location coordinates 20.9850,105.8853, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.76 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.13, Location coordinates 20.9782,105.8845, Hardware Device 6f5129ac.",0.9333
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.9, Location coordinates 20.9859,105.8520, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.9, Location coordinates 20.9859,105.8520, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.9, Location coordinates 20.9859,105.8520, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.95 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.9, Location coordinates 20.9882,105.8608, Hardware Device 6f5129ac.",0.9157
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.15, Location coordinates 21.0018,105.8229, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.15, Location coordinates 21.0018,105.8229, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.15, Location coordinates 21.0018,105.8229, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.26 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.15, Location coordinates 21.0101,105.8147, Hardware Device 6f5129ac.",0.9011
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.9, Location coordinates 21.0679,105.8333, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.9, Location coordinates 21.0679,105.8333, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.9, Location coordinates 21.0679,105.8333, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.83 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.9, Location coordinates 21.0655,105.8257, Hardware Device 6f5129ac.",0.9512
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.5, Location coordinates 20.9963,105.8577, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.5, Location coordinates 20.9963,105.8577, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.5, Location coordinates 20.9963,105.8577, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.48 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.5, Location coordinates 20.9953,105.8532, Hardware Device 6f5129ac.",0.941
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.9, Location coordinates 21.0078,105.8694, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.9, Location coordinates 21.0078,105.8694, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.9, Location coordinates 21.0078,105.8694, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9238.23 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3553
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.13, Location coordinates 21.0453,105.8519, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.13, Location coordinates 21.0453,105.8519, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.13, Location coordinates 21.0453,105.8519, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.27 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.13, Location coordinates 21.0473,105.8532, Hardware Device 6f5129ac.",0.9924
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.15, Location coordinates 21.0287,105.8679, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.15, Location coordinates 21.0287,105.8679, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.15, Location coordinates 21.0287,105.8679, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.37 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.15, Location coordinates 21.0197,105.8768, Hardware Device 6f5129ac.",0.9254
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.4, Location coordinates 20.9845,105.8875, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.4, Location coordinates 20.9845,105.8875, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.4, Location coordinates 20.9845,105.8875, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.35 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.4, Location coordinates 20.9760,105.8783, Hardware Device 6f5129ac.",0.9737
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.2, Location coordinates 21.0261,105.8359, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.2, Location coordinates 21.0261,105.8359, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.2, Location coordinates 21.0261,105.8359, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.41 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.2, Location coordinates 21.0163,105.8274, Hardware Device 6f5129ac.",0.9742
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.6, Location coordinates 21.0351,105.8381, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.6, Location coordinates 21.0351,105.8381, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.6, Location coordinates 21.0351,105.8381, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 9233.84 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 203.0.113.50, Location coordinates 51.5074,-0.1278, Hardware Device b4a1f9e2.",0.3379
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.18, Location coordinates 21.0103,105.8983, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.18, Location coordinates 21.0103,105.8983, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.18, Location coordinates 21.0103,105.8983, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.06 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.18, Location coordinates 21.0023,105.8929, Hardware Device 6f5129ac.",0.9203
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.3, Location coordinates 21.0161,105.8506, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.3, Location coordinates 21.0161,105.8506, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.3, Location coordinates 21.0161,105.8506, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.10 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.3, Location coordinates 21.0199,105.8603, Hardware Device 6f5129ac.",0.9927
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.17, Location coordinates 21.0359,105.8710, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.17, Location coordinates 21.0359,105.8710, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.17, Location coordinates 21.0359,105.8710, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.65 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.17, Location coordinates 21.0417,105.8723, Hardware Device 6f5129ac.",0.9376
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.9, Location coordinates 20.9798,105.8443, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.9, Location coordinates 20.9798,105.8443, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.9, Location coordinates 20.9798,105.8443, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.94 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.9, Location coordinates 20.9835,105.8524, Hardware Device 6f5129ac.",0.9092
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.16, Location coordinates 21.0507,105.8716, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.16, Location coordinates 21.0507,105.8716, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.16, Location coordinates 21.0507,105.8716, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 1.14 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.16, Location coordinates 21.0416,105.8665, Hardware Device 6f5129ac.",0.9583
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.11, Location coordinates 21.0104,105.8322, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.11, Location coordinates 21.0104,105.8322, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.11, Location coordinates 21.0104,105.8322, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.38 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.11, Location coordinates 21.0136,105.8312, Hardware Device 6f5129ac.",0.9187
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.3, Location coordinates 21.0255,105.8482, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.3, Location coordinates 21.0255,105.8482, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.3, Location coordinates 21.0255,105.8482, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.94 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.3, Location coordinates 21.0320,105.8539, Hardware Device 6f5129ac.",0.932
"Analyze the following user login sequence for security threats:
[HISTORY]
Log 1: IP address 192.168.1.15, Location coordinates 21.0648,105.8401, Hardware Device 6f5129ac.
Log 2: IP address 192.168.1.15, Location coordinates 21.0648,105.8401, Hardware Device 6f5129ac.
Log 3: IP address 192.168.1.15, Location coordinates 21.0648,105.8401, Hardware Device 6f5129ac.
[ANALYSIS] The new login is 0.31 kilometers away from the previous location.

[CURRENT ATTEMPT] IP address 192.168.1.15, Location coordinates 21.0620,105.8405, Hardware Device 6f5129ac.",0.9503
